Set,Set,Set,Set,Set,Set,Set,Run #1,Run #1,Run #1,Run #1,Run #2,Run #2,Run #2,Run #2,Run #3,Run #3,Run #3,Run #3,Run #4,Run #4,Run #4,Run #4,Run #5,Run #5,Run #5,Run #5,Run #6,Run #6,Run #6,Run #6,Run #7,Run #7,Run #7,Run #7,Run #8,Run #8,Run #8,Run #8,Run #9,Run #9,Run #9,Run #9,Run #10,Run #10,Run #10,Run #10
,,,,,,,8.32,0.47,-0.32,-0.06,8.32,0.5,-0.21,0.24,8.32,0.46,-0.34,0.43,8.32,0.52,-0.18,-0.22,8.32,0.52,-0.2,2.04,8.32,0.53,0.03,1.12,8.32,0.42,0.06,2.41,8.32,0.48,0.21,1.9,8.32,0.47,-0.12,0.63,8.32,0.48,0.04,1.66
,,,,,,,8.33,0.47,-0.32,0.37,8.33,0.5,-0.17,2.03,8.33,0.46,-0.33,0.49,8.33,0.51,-0.13,5.82,8.33,0.52,-0.18,-0.49,8.33,0.53,-0.01,-1.59,8.33,0.42,0.07,0.21,8.33,0.48,0.23,0.37,8.33,0.47,-0.11,2.64,8.33,0.48,0.07,2.33
,,,,,,,8.34,0.46,-0.31,0.75,8.34,0.5,-0.17,-0.68,8.34,0.46,-0.33,1.39E-13,8.34,0.51,-0.06,-2.77,8.34,0.51,-0.21,0.06,8.34,0.53,-6.27E-04,4.2,8.34,0.42,0.06,-2.2,8.34,0.48,0.22,0.68,8.34,0.46,-0.07,2.33,8.34,0.48,0.09,0.98
,,,,,,,8.35,0.46,-0.3,1.72,8.35,0.49,-0.19,1.6,8.35,0.45,-0.33,-2.78E-13,8.35,0.51,-0.18,-2.51,8.35,0.51,-0.18,-0.49,8.35,0.53,0.07,2.18,8.35,0.42,0.03,1.62,8.35,0.49,0.25,2.51,8.35,0.46,-0.06,0.8,8.35,0.48,0.09,-0.12
,,,,,,,8.36,0.46,-0.28,1.89,8.36,0.49,-0.14,-1.53,8.36,0.45,-0.33,-0.11,8.36,0.51,-0.11,8.09,8.36,0.51,-0.22,-0.13,8.36,0.53,0.04,-1.62,8.36,0.42,0.1,7.3,8.36,0.49,0.27,-0.37,8.36,0.46,-0.05,1.29,8.36,0.48,0.08,0.74
,,,,,,,8.37,0.45,-0.27,0.6,8.37,0.49,-0.22,3.87,8.37,0.45,-0.33,0.58,8.37,0.51,-0.02,-0.65,8.37,0.51,-0.18,0.93,8.37,0.53,0.04,0.73,8.37,0.43,0.17,-0.38,8.37,0.49,0.24,-1.47,8.37,0.46,-0.04,1.29,8.37,0.48,0.1,1.78
,,,,,,,8.38,0.45,-0.26,-0.8,8.38,0.49,-0.06,5.22,8.38,0.44,-0.32,2.91,8.38,0.51,-0.13,-6.86,8.38,0.51,-0.2,0.24,8.38,0.53,0.06,1.79,8.38,0.43,0.09,-1.39,8.38,0.49,0.24,3.31,8.38,0.46,-0.03,1.17,8.38,0.48,0.12,1.29
,,,,,,,8.39,0.45,-0.28,-1.85,8.39,0.49,-0.11,-6.63,8.39,0.44,-0.27,4.21,8.39,0.51,-0.16,2.31,8.39,0.5,-0.17,2.1,8.39,0.53,0.08,1.36,8.39,0.43,0.14,3.7,8.39,0.5,0.31,5.29,8.39,0.46,-0.01,2.15,8.39,0.49,0.13,1.35
,,,,,,,8.4,0.44,-0.3,2.74,8.4,0.49,-0.19,1.35,8.4,0.44,-0.23,1.84,8.4,0.51,-0.08,8.38,8.4,0.5,-0.16,-1.17,8.4,0.53,0.08,0.86,8.4,0.43,0.16,1.23,8.4,0.5,0.35,-2.14,8.4,0.46,0.01,2.27,8.4,0.49,0.15,0.92
,,,,,,,8.41,0.44,-0.23,5.99,8.41,0.49,-0.08,5.04,8.41,0.44,-0.23,-3.39,8.41,0.51,0.01,4.26,8.41,0.5,-0.2,1.29,8.41,0.53,0.09,0.86,8.41,0.43,0.17,1.88,8.41,0.5,0.26,-6.52,8.41,0.46,0.03,1.35,8.41,0.49,0.14,0.37
,,,,,,,8.42,0.44,-0.18,-1.39,8.42,0.49,-0.09,-1.1,8.42,0.43,-0.3,-0.76,8.42,0.51,0.01,-2.21,8.42,0.5,-0.13,1.17,8.42,0.53,0.1,0.86,8.42,0.43,0.2,0.21,8.42,0.5,0.22,0.16,8.42,0.46,0.04,0.92,8.42,0.49,0.15,0.86
,,,,,,,8.43,0.44,-0.26,-0.87,8.43,0.48,-0.11,0.62,8.43,0.43,-0.25,6.78,8.43,0.51,-0.03,-2.04,8.43,0.5,-0.17,2.21,8.43,0.53,0.11,0.99,8.43,0.44,0.17,2.1,8.43,0.51,0.27,6.09,8.43,0.46,0.05,0.26,8.43,0.49,0.16,0.92
,,,,,,,8.44,0.44,-0.2,3.23,8.44,0.48,-0.08,2.7,8.44,0.43,-0.16,0.06,8.44,0.51,-0.04,0.49,8.44,0.5,-0.09,2.34,8.44,0.53,0.12,-0.2,8.44,0.44,0.24,3.07,8.44,0.51,0.34,3.17,8.44,0.46,0.05,1.55,8.44,0.49,0.17,0.37
,,,,,,,8.45,0.43,-0.19,1.24,8.45,0.48,-0.05,1.84,8.45,0.43,-0.25,-0.92,8.45,0.51,-0.02,-0.25,8.45,0.5,-0.13,-3.45,8.45,0.54,0.11,1.16,8.45,0.44,0.23,-1.68,8.45,0.51,0.33,-4.72,8.45,0.46,0.08,3.3,8.45,0.49,0.17,0.86
,,,,,,,8.46,0.43,-0.17,1.72,8.46,0.48,-0.04,0.8,8.46,0.42,-0.18,3.71,8.46,0.51,-0.04,1.34,8.46,0.49,-0.16,3.5,8.46,0.54,0.14,2.42,8.46,0.44,0.21,1.5,8.46,0.52,0.24,-5.49,8.46,0.47,0.11,0.92,8.46,0.5,0.19,0.98
,,,,,,,8.47,0.43,-0.16,1.51,8.47,0.48,-0.04,1.29,8.47,0.42,-0.17,1.13,8.47,0.5,0,4.74,8.47,0.49,-0.06,3.88,8.47,0.54,0.15,0.84,8.47,0.44,0.26,3.94,8.47,0.52,0.22,-0.09,8.47,0.47,0.1,0.2,8.47,0.5,0.19,-0.19
,,,,,,,8.48,0.43,-0.14,3.98,8.48,0.48,-0.02,1.35,8.48,0.42,-0.16,2.95,8.48,0.51,0.05,1.67,8.48,0.49,-0.08,-3.44,8.48,0.54,0.16,-2.62,8.48,0.45,0.29,-0.32,8.48,0.52,0.24,4.13,8.48,0.47,0.12,2.27,8.48,0.5,0.19,1.48
,,,,,,,8.49,0.43,-0.08,-0.86,8.49,0.48,-0.01,0.86,8.49,0.42,-0.12,-0.84,8.49,0.51,0.04,-1.1,8.49,0.49,-0.13,-0.49,8.49,0.54,0.1,0.32,8.49,0.45,0.26,-1.51,8.49,0.52,0.3,3.13,8.49,0.47,0.15,1.35,8.49,0.5,0.22,0.06
,,,,,,,8.5,0.43,-0.16,-1.82,8.5,0.48,0,0.86,8.5,0.42,-0.18,2.64,8.5,0.51,0.03,-2.71,8.5,0.49,-0.09,3.56,8.5,0.54,0.17,4.9,8.5,0.45,0.26,0.26,8.5,0.53,0.3,-4.56,8.5,0.47,0.14,0.8,8.5,0.5,0.19,-0.62
,,,,,,,8.51,0.42,-0.11,7.25,8.51,0.48,0.01,0.86,8.51,0.42,-0.06,6.91,8.51,0.51,-0.02,-2.48,8.51,0.49,-0.05,2.7,8.51,0.54,0.2,0.29,8.51,0.46,0.26,1.72,8.51,0.53,0.21,-3.37,8.51,0.47,0.16,1.41,8.51,0.51,0.21,0.92
,,,,,,,8.52,0.42,-0.02,4.51,8.52,0.48,0.02,0.8,8.52,0.42,-0.04,-1.19,8.52,0.51,-0.02,3,8.52,0.49,-0.04,1.84,8.52,0.55,0.17,1.43,8.52,0.46,0.29,1.95,8.52,0.53,0.24,3.11,8.52,0.47,0.17,0.31,8.52,0.51,0.2,0.3
,,,,,,,8.53,0.42,-0.02,-1.45,8.53,0.48,0.02,1.23,8.53,0.42,-0.09,-2.62,8.53,0.51,0.04,6.7,8.53,0.49,-0.02,0.92,8.53,0.55,0.23,0.63,8.53,0.46,0.3,0.06,8.53,0.53,0.27,-0.66,8.53,0.48,0.17,1.29,8.53,0.51,0.21,1.8
,,,,,,,8.54,0.42,-0.05,-0.26,8.54,0.48,0.04,1.66,8.54,0.42,-0.09,1.46,8.54,0.51,0.12,6.13,8.54,0.49,-0.02,0.37,8.54,0.55,0.19,-1.06,8.54,0.46,0.29,-0.49,8.54,0.54,0.22,-2.28,8.54,0.48,0.2,1.41,8.54,0.51,0.24,-2.47
,,,,,,,8.55,0.42,-0.03,2.04,8.55,0.48,0.06,2.27,8.55,0.42,-0.06,3.87,8.55,0.51,0.16,-4.54,8.55,0.49,-0.01,0.98,8.55,0.55,0.21,0.57,8.55,0.47,0.29,1.43E-12,8.55,0.54,0.23,-1.29,8.55,0.48,0.2,0.37,8.55,0.51,0.16,-0.38
,,,,,,,8.56,0.42,0,3.12,8.56,0.48,0.09,1.53,8.56,0.41,-0.01,3.82,8.56,0.51,0.03,-7.93,8.56,0.49,0,-0.12,8.56,0.55,0.2,-0.57,8.56,0.47,0.29,1.30E-12,8.56,0.54,0.2,-1.49,8.56,0.48,0.21,0.86,8.56,0.52,0.23,3.29
,,,,,,,8.57,0.42,0.03,2.52,8.57,0.48,0.09,-0.55,8.57,0.41,0.02,4.45,8.57,0.51,0.01,7.01,8.57,0.49,-0.01,0.68,8.57,0.56,0.2,0.43,8.57,0.47,0.29,-0.06,8.57,0.54,0.2,0.2,8.57,0.48,0.21,0.8,8.57,0.52,0.23,-2.34
,,,,,,,8.58,0.42,0.05,-0.86,8.58,0.48,0.07,0.07,8.58,0.42,0.08,3.48,8.58,0.51,0.17,7.68,8.58,0.49,0.01,2.39,8.58,0.56,0.21,0.57,8.58,0.48,0.29,0.43,8.58,0.54,0.2,-1.08,8.58,0.49,0.22,1.47,8.58,0.52,0.19,-1.05
,,,,,,,8.59,0.42,0.02,-1.6,8.59,0.49,0.09,3.25,8.59,0.42,0.09,-0.7,8.59,0.51,0.16,-5.86,8.59,0.49,0.04,0.49,8.59,0.56,0.21,-0.43,8.59,0.48,0.3,0.55,8.59,0.55,0.18,-2.78,8.59,0.49,0.24,0.06,8.59,0.52,0.21,0.49
,,,,,,,8.6,0.42,0.01,5,8.6,0.49,0.14,1.65,8.6,0.42,0.06,-2.72,8.6,0.51,0.05,-1.07,8.6,0.49,0.02,-0.24,8.6,0.56,0.2,-0.57,8.6,0.48,0.3,-0.43,8.6,0.55,0.15,-1.49,8.6,0.49,0.22,-0.8,8.6,0.52,0.2,0.27
,,,,,,,8.61,0.42,0.12,7.51,8.61,0.49,0.12,-1.84,8.61,0.42,0.03,2.27,8.61,0.51,0.14,4.96,8.61,0.49,0.03,1.6,8.61,0.56,0.2,0.5,8.61,0.48,0.29,-0.31,8.61,0.55,0.15,0.28,8.61,0.49,0.23,2.33,8.61,0.53,0.21,-1.72
,,,,,,,8.62,0.43,0.16,-2.31,8.62,0.49,0.1,2.76,8.62,0.42,0.11,5.78,8.62,0.52,0.15,-4.22,8.62,0.49,0.06,2.58,8.62,0.57,0.21,0.07,8.62,0.49,0.3,-1.23,8.62,0.55,0.15,-1.65,8.62,0.49,0.27,1.29,8.62,0.53,0.16,-2.05
,,,,,,,8.63,0.43,0.07,-1.45,8.63,0.49,0.18,1.35,8.63,0.42,0.15,-0.21,8.63,0.52,0.05,1.47,8.63,0.49,0.08,3.01,8.63,0.57,0.2,-0.5,8.63,0.49,0.27,-2.21,8.63,0.55,0.11,-2.35,8.63,0.5,0.25,-2.52,8.63,0.53,0.17,0.56
,,,,,,,8.64,0.43,0.14,4.19,8.64,0.49,0.13,0.86,8.64,0.42,0.1,1.56,8.64,0.52,0.18,4.21,8.64,0.49,0.12,-0.18,8.64,0.57,0.2,0.07,8.64,0.49,0.25,1.41,8.64,0.55,0.1,-0.79,8.64,0.5,0.22,-0.07,8.64,0.53,0.17,-0.43
,,,,,,,8.65,0.43,0.15,1.29,8.65,0.49,0.19,1.1,8.65,0.42,0.18,3.59,8.65,0.52,0.14,-2.24,8.65,0.49,0.08,-3.2,8.65,0.57,0.2,-0.43,8.65,0.5,0.3,4.99,8.65,0.55,0.1,-1.22,8.65,0.5,0.25,4.69,8.65,0.53,0.16,-0.36
,,,,,,,8.66,0.43,0.16,1.29,8.66,0.5,0.15,-1.23,8.66,0.42,0.18,-2.31,8.66,0.52,0.13,1.91,8.66,0.49,0.05,5.53,8.66,0.57,0.19,-0.43,8.66,0.5,0.35,-3.43,8.66,0.56,0.08,-1.72,8.66,0.51,0.31,-1.28,8.66,0.54,0.17,-0.79
,,,,,,,8.67,0.43,0.18,1.07,8.67,0.5,0.17,1.97,8.67,0.43,0.14,3.01,8.67,0.52,0.18,0.43,8.67,0.49,0.19,3.75,8.67,0.58,0.19,-0.36,8.67,0.5,0.23,-8.44,8.67,0.56,0.06,-1.79,8.67,0.51,0.23,-6.19,8.67,0.54,0.15,-1.36
,,,,,,,8.68,0.43,0.18,3.39,8.68,0.5,0.19,0.06,8.68,0.43,0.24,3.54,8.68,0.52,0.14,0.37,8.68,0.5,0.13,-6.77,8.68,0.58,0.18,-0.93,8.68,0.5,0.18,4.51,8.68,0.56,0.04,-1.29,8.68,0.51,0.19,5.29,8.68,0.54,0.14,-0.86
,,,,,,,8.69,0.44,0.25,0.05,8.69,0.5,0.17,-0.55,8.69,0.43,0.21,-1.88,8.69,0.53,0.18,1.19,8.69,0.5,0.05,2.65,8.69,0.58,0.17,-0.43,8.69,0.51,0.32,0.32,8.69,0.56,0.04,-1.22,8.69,0.51,0.33,6.09,8.69,0.54,0.13,-0.86
,,,,,,,8.7,0.44,0.18,-0.98,8.7,0.5,0.18,0.11,8.7,0.43,0.2,3.55,8.7,0.53,0.16,-1.35,8.7,0.5,0.18,2.52,8.7,0.58,0.17,-0.36,8.7,0.51,0.19,-6.54,8.7,0.56,0.02,-1.79,8.7,0.52,0.31,-8.51,8.7,0.54,0.12,-0.86
,,,,,,,8.71,0.44,0.23,4.31,8.71,0.5,0.17,2.9,8.71,0.43,0.28,3.23,8.71,0.53,0.16,-0.99,8.71,0.5,0.1,-0.74,8.71,0.58,0.16,-0.86,8.71,0.51,0.19,1.05,8.71,0.56,0,-1.22,8.71,0.52,0.16,-3.28,8.71,0.54,0.11,-0.86
,,,,,,,8.72,0.44,0.27,0.65,8.72,0.51,0.24,0.74,8.72,0.44,0.26,-2.85,8.72,0.53,0.14,-0.13,8.72,0.5,0.17,2.03,8.72,0.58,0.16,-0.86,8.72,0.51,0.21,-0.11,8.72,0.56,0,-1.65,8.72,0.52,0.24,3.06,8.72,0.54,0.1,-0.79
,,,,,,,8.73,0.45,0.24,-1.68,8.73,0.51,0.19,-1.84,8.73,0.44,0.22,-1.03,8.73,0.53,0.15,0.99,8.73,0.5,0.14,-0.74,8.73,0.59,0.15,-0.86,8.73,0.51,0.18,-2.64,8.73,0.56,-0.03,-2.36,8.73,0.52,0.22,-4.85,8.73,0.54,0.1,-1.29
,,,,,,,8.74,0.45,0.24,1.61,8.74,0.51,0.2,-0.92,8.74,0.44,0.24,4.46,8.74,0.53,0.16,0.07,8.74,0.5,0.15,2.03,8.74,0.59,0.14,-0.86,8.74,0.52,0.16,-2.54,8.74,0.56,-0.05,-0.93,8.74,0.52,0.15,2.72,8.74,0.55,0.08,-1.36
,,,,,,,8.75,0.45,0.27,2.92,8.75,0.51,0.17,-0.68,8.75,0.44,0.31,3.5,8.75,0.53,0.15,-0.5,8.75,0.51,0.19,-0.43,8.75,0.59,0.13,-0.86,8.75,0.52,0.13,0.76,8.75,0.56,-0.05,-0.22,8.75,0.53,0.28,2.57,8.75,0.55,0.07,-0.86
,,,,,,,8.76,0.45,0.29,0.11,8.76,0.51,0.19,1.48,8.76,0.45,0.31,-0.86,8.76,0.54,0.15,-2.78E-13,8.76,0.51,0.14,-0.43,8.76,0.59,0.12,-0.86,8.76,0.52,0.17,-1.53,8.76,0.56,-0.06,-1.65,8.76,0.53,0.2,-4.33,8.76,0.55,0.06,-0.79
,,,,,,,8.77,0.46,0.27,-0.97,8.77,0.52,0.2,-9.39E-04,8.77,0.45,0.29,-1.03,8.77,0.54,0.15,0.07,8.77,0.51,0.18,-0.37,8.77,0.59,0.11,-0.78,8.77,0.52,0.1,-3.33,8.77,0.56,-0.08,-2.36,8.77,0.53,0.19,-0.93,8.77,0.55,0.05,-1.22
,,,,,,,8.78,0.46,0.27,-0.06,8.78,0.52,0.19,9.94E-04,8.78,0.45,0.29,0.37,8.78,0.54,0.16,-0.36,8.78,0.51,0.14,-1.3,8.78,0.59,0.11,-1.29,8.78,0.52,0.11,-0.66,8.78,0.55,-0.1,-0.86,8.78,0.53,0.18,-0.36,8.78,0.55,0.04,-1.86
,,,,,,,8.79,0.46,0.27,0.37,8.79,0.52,0.2,0.13,8.79,0.46,0.3,0.92,8.79,0.54,0.15,-0.93,8.79,0.51,0.15,2.34,8.79,0.59,0.09,-1.36,8.79,0.52,0.09,-2.15,8.79,0.55,-0.1,-0.72,8.79,0.53,0.18,-0.52,8.79,0.55,0.02,-0.93
,,,,,,,8.8,0.47,0.28,0.86,8.8,0.52,0.19,-0.92,8.8,0.46,0.31,0.49,8.8,0.54,0.14,-0.43,8.8,0.51,0.18,0.92,8.8,0.59,0.08,-0.78,8.8,0.52,0.06,-1.89,8.8,0.55,-0.12,-1.86,8.8,0.54,0.17,-3.35,8.8,0.55,0.02,-0.29
,,,,,,,8.81,0.47,0.29,0.92,8.81,0.52,0.18,-0.49,8.81,0.46,0.31,1.24E-12,8.81,0.54,0.14,-0.36,8.81,0.52,0.17,0.43,8.81,0.6,0.07,-1.29,8.81,0.52,0.05,-4.26,8.81,0.55,-0.14,-0.93,8.81,0.54,0.12,-0.72,8.81,0.55,0.01,-1.29
,,,,,,,8.82,0.47,0.3,0.55,8.82,0.53,0.18,0.07,8.82,0.47,0.31,1.51E-12,8.82,0.55,0.13,-0.93,8.82,0.52,0.19,0.62,8.82,0.6,0.05,-1.36,8.82,0.52,-0.02,-1.75,8.82,0.55,-0.14,-0.29,8.82,0.54,0.16,-2.19,8.82,0.55,-0.01,-1.36
,,,,,,,8.83,0.47,0.3,-0.43,8.83,0.53,0.18,-0.43,8.83,0.47,0.31,1.39E-13,8.83,0.55,0.12,-0.5,8.83,0.52,0.18,-0.86,8.83,0.6,0.04,-0.86,8.83,0.52,0.02,2.31,8.83,0.55,-0.14,-1.29,8.83,0.54,0.07,0.82,8.83,0.55,-0.02,-0.86
,,,,,,,8.84,0.48,0.29,-0.43,8.84,0.53,0.17,-0.43,8.84,0.47,0.31,-1.39E-13,8.84,0.55,0.12,0.07,8.84,0.52,0.17,-0.92,8.84,0.6,0.04,-0.79,8.84,0.53,0.02,-2.28,8.84,0.55,-0.16,-1.36,8.84,0.54,0.17,6.06,8.84,0.55,-0.02,-0.72
,,,,,,,8.85,0.48,0.29,-0.43,8.85,0.53,0.17,-0.36,8.85,0.47,0.31,-0.06,8.85,0.55,0.12,-0.36,8.85,0.52,0.16,-0.49,8.85,0.6,0.03,-1.22,8.85,0.52,-0.03,-1.42,8.85,0.54,-0.17,-0.86,8.85,0.54,0.19,-7.35,8.85,0.55,-0.03,-1.79
,,,,,,,8.86,0.48,0.28,-0.61,8.86,0.53,0.16,-0.86,8.86,0.48,0.31,0.49,8.86,0.55,0.11,-0.86,8.86,0.52,0.16,0.07,8.86,0.6,0.01,-1.79,8.86,0.52,0,-0.17,8.86,0.54,-0.18,-0.86,8.86,0.54,0.02,-5.22,8.86,0.55,-0.06,-1.63
,,,,,,,8.87,0.49,0.28,0.8,8.87,0.53,0.16,-0.93,8.87,0.48,0.32,0.18,8.87,0.55,0.1,-0.86,8.87,0.53,0.16,-0.69,8.87,0.6,-0.01,-1.44,8.87,0.52,-0.03,-1.95,8.87,0.54,-0.19,-0.86,8.87,0.54,0.09,5.75,8.87,0.55,-0.06,1.06
,,,,,,,8.88,0.49,0.3,1.53,8.88,0.54,0.15,-0.43,8.88,0.48,0.31,-1.29,8.88,0.55,0.1,-0.86,8.88,0.53,0.15,1.56,8.88,0.6,-0.02,-0.36,8.88,0.52,-0.04,-3.31,8.88,0.54,-0.2,-0.86,8.88,0.55,0.14,-1.17,8.88,0.55,-0.04,-0.16
,,,,,,,8.89,0.49,0.31,0,8.89,0.54,0.15,-0.36,8.89,0.49,0.29,-1.35,8.89,0.55,0.09,-0.86,8.89,0.53,0.2,-0.23,8.89,0.6,-0.01,-0.71,8.89,0.52,-0.1,-5.15,8.89,0.54,-0.21,-0.93,8.89,0.55,0.07,-5.7,8.89,0.55,-0.07,-2.22
,,,,,,,8.9,0.5,0.3,-3.5,8.9,0.54,0.14,-0.86,8.9,0.49,0.28,-0.98,8.9,0.55,0.08,-0.86,8.9,0.53,0.14,-2.05,8.9,0.6,-0.03,-1.87,8.9,0.52,-0.15,1.35,8.9,0.54,-0.22,-0.43,8.9,0.55,0.03,-1.99,8.9,0.54,-0.08,-1.92
,,,,,,,8.91,0.5,0.24,-4,8.91,0.54,0.13,-0.79,8.91,0.49,0.27,-0.5,8.91,0.55,0.07,-0.86,8.91,0.53,0.15,0.76,8.91,0.6,-0.05,-0.93,8.91,0.52,-0.07,1.45,8.91,0.53,-0.21,-0.43,8.91,0.55,0.03,0.14,8.91,0.54,-0.1,-0.57
,,,,,,,8.92,0.5,0.22,4.31,8.92,0.54,0.12,-1.36,8.92,0.5,0.27,4,8.92,0.56,0.06,-0.93,8.92,0.53,0.16,-1.92,8.92,0.6,-0.05,-0.36,8.92,0.52,-0.12,-3.66,8.92,0.53,-0.22,-0.56,8.92,0.55,0.03,-0.79,8.92,0.54,-0.09,0.7
,,,,,,,8.93,0.5,0.33,1.99,8.93,0.54,0.1,-0.93,8.93,0.5,0.35,0.76,8.93,0.56,0.05,-0.43,8.93,0.53,0.12,-0.83,8.93,0.6,-0.06,-0.79,8.93,0.52,-0.14,1.87,8.93,0.53,-0.23,0.82,8.93,0.55,0.01,-1.29,8.93,0.54,-0.09,-1.36
,,,,,,,8.94,0.51,0.26,-8.01,8.94,0.54,0.1,-0.29,8.94,0.5,0.29,-9.85,8.94,0.56,0.05,-0.36,8.94,0.54,0.14,2.89,8.94,0.59,-0.07,-1.29,8.94,0.52,-0.08,-2.45,8.94,0.53,-0.21,-2.28,8.94,0.55,0,-1.22,8.94,0.54,-0.12,-1
,,,,,,,8.95,0.51,0.17,0.93,8.95,0.54,0.1,-1.22,8.95,0.5,0.16,-0.49,8.95,0.56,0.04,-0.86,8.95,0.54,0.17,-2.58,8.95,0.59,-0.08,-1.44,8.95,0.52,-0.19,-4.03,8.95,0.52,-0.27,-2.08,8.95,0.55,-0.01,-1.72,8.95,0.54,-0.11,0.27
,,,,,,,8.96,0.51,0.28,1.06,8.96,0.55,0.08,-1.79,8.96,0.51,0.28,4.51,8.96,0.56,0.04,-0.79,8.96,0.54,0.09,-3.32,8.96,0.59,-0.09,-0.43,8.96,0.51,-0.16,0.82,8.96,0.52,-0.25,4.72,8.96,0.55,-0.03,-1.72,8.96,0.54,-0.12,-1.86
,,,,,,,8.97,0.51,0.19,-4.38,8.97,0.55,0.06,-1.43,8.97,0.51,0.25,-4.44,8.97,0.56,0.03,-1.29,8.97,0.54,0.11,2.55,8.97,0.59,-0.09,-0.36,8.97,0.51,-0.18,-2.6,8.97,0.52,-0.18,-1.33,8.97,0.55,-0.05,-1.72,8.97,0.54,-0.15,-1.13
,,,,,,,8.98,0.51,0.19,-0.24,8.98,0.55,0.05,-0.43,8.98,0.51,0.19,0.33,8.98,0.56,0.01,-1.43,8.98,0.54,0.14,-0.16,8.98,0.59,-0.1,-0.86,8.98,0.51,-0.21,1.49,8.98,0.52,-0.28,-5.72,8.98,0.55,-0.07,-1.99,8.98,0.54,-0.14,1.13
,,,,,,,8.99,0.52,0.18,-1.98,8.99,0.55,0.05,-0.29,8.99,0.51,0.25,-1.83,8.99,0.56,0,-0.43,8.99,0.54,0.1,-2.35,8.99,0.59,-0.11,-0.93,8.99,0.51,-0.15,-3.44,8.99,0.51,-0.29,5.8,8.99,0.55,-0.09,-0.07,8.99,0.53,-0.13,-0.79
,,,,,,,9,0.52,0.15,0.2,9,0.55,0.05,-1.22,9,0.52,0.15,-5.13,9,0.56,0,-0.29,9,0.54,0.1,-0.79,9,0.59,-0.12,-0.43,9,0.51,-0.28,-4.71,9,0.51,-0.16,1.76,9,0.55,-0.07,1.04,9,0.53,-0.15,-1.49
,,,,,,,9.01,0.52,0.19,-1.1,9.01,0.55,0.03,-1.79,9.01,0.52,0.15,1.81,9.01,0.56,-0.01,-1.36,9.01,0.54,0.09,-1.29,9.01,0.59,-0.12,-0.43,9.01,0.5,-0.24,6.29,9.01,0.51,-0.26,-6.69,9.01,0.54,-0.07,-3.71,9.01,0.53,-0.15,0
,,,,,,,9.02,0.52,0.13,-2.77,9.02,0.55,0.01,-1.43,9.02,0.52,0.19,-1.96,9.02,0.56,-0.03,-1,9.02,0.55,0.07,-1.22,9.02,0.59,-0.13,-0.43,9.02,0.5,-0.16,-2.32,9.02,0.51,-0.29,5.73,9.02,0.54,-0.14,-2.4,9.02,0.53,-0.15,0.4
,,,,,,,9.03,0.52,0.13,-1.09,9.03,0.55,0,-0.36,9.03,0.52,0.11,-4.02,9.03,0.56,-0.03,0.14,9.03,0.55,0.06,-1.92,9.03,0.59,-0.13,-0.36,9.03,0.5,-0.29,-5.43,9.03,0.5,-0.14,2.25,9.03,0.54,-0.12,3.19,9.03,0.53,-0.15,-2.91
,,,,,,,9.04,0.52,0.11,-2.71,9.04,0.55,0,-0.72,9.04,0.52,0.11,0.82,9.04,0.56,-0.02,-0.79,9.04,0.55,0.03,-0.77,9.04,0.58,-0.14,-0.93,9.04,0.5,-0.26,4.06,9.04,0.5,-0.25,-6.36,9.04,0.54,-0.08,-1.02,9.04,0.53,-0.21,-0.89
,,,,,,,9.05,0.52,0.08,-1.85,9.05,0.55,-0.01,-1.86,9.05,0.52,0.13,-1.89,9.05,0.56,-0.04,-1.43,9.05,0.55,0.05,2.13,9.05,0.58,-0.15,-0.43,9.05,0.49,-0.21,-0.49,9.05,0.5,-0.27,3.2,9.05,0.54,-0.14,-3.42,9.05,0.52,-0.16,3.04
,,,,,,,9.06,0.53,0.07,-0.73,9.06,0.55,-0.03,-0.93,9.06,0.52,0.07,-4.13,9.06,0.56,-0.05,-0.5,9.06,0.55,0.07,-0.65,9.06,0.58,-0.14,-0.5,9.06,0.49,-0.27,-4.18,9.06,0.5,-0.18,1.98,9.06,0.54,-0.15,-0.36,9.06,0.52,-0.15,-0.3
,,,,,,,9.07,0.53,0.06,-1.65,9.07,0.55,-0.03,-0.36,9.07,0.52,0.05,-2.41,9.07,0.56,-0.05,0.07,9.07,0.55,0.04,-2.29,9.07,0.58,-0.16,-7.24E-04,9.07,0.49,-0.29,1.66,9.07,0.5,-0.23,-0.31,9.07,0.54,-0.14,-0.73,9.07,0.52,-0.17,-1.55
,,,,,,,9.08,0.53,0.04,-2.28,9.08,0.55,-0.04,-0.86,9.08,0.52,0.02,-0.56,9.08,0.56,-0.05,-0.29,9.08,0.55,0.03,-1.29,9.08,0.58,-0.14,0.14,9.08,0.49,-0.24,2.64,9.08,0.49,-0.19,2.4,9.08,0.54,-0.16,-1.92,9.08,0.52,-0.18,0.3
,,,,,,,9.09,0.53,0.02,-1.29,9.09,0.55,-0.05,-0.86,9.09,0.52,0.03,0.82,9.09,0.55,-0.06,-1.36,9.09,0.55,0.01,-1.43,9.09,0.58,-0.15,-1,9.09,0.48,-0.24,-1.29,9.09,0.49,-0.18,0.37,9.09,0.53,-0.18,-0.3,9.09,0.52,-0.16,1.81
